Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Dec 18, 2025 3:00 PM;Dec 18, 2025 4:00 PM;4,417.52;1,221.50;6,536.56;20,887.94;3,050.25;94.24;-;5,230.39;2,822.11;7,910.92;3,349.05;1,469.88
Dec 18, 2025 4:00 PM;Dec 18, 2025 5:00 PM;4,531.76;1,221.97;6,571.89;24,799.85;85.34;94.24;-;4,944.59;2,844.74;7,835.44;3,832.58;1,470.06
Dec 18, 2025 5:00 PM;Dec 18, 2025 6:00 PM;4,614.98;1,207.77;7,396.35;29,113.39;0.01;94.24;-;4,768.66;2,842.06;7,894.13;2,481.57;1,511.36
Dec 18, 2025 6:00 PM;Dec 18, 2025 7:00 PM;4,645.42;1,191.15;7,671.83;32,778.79;0.00;94.24;-;4,987.42;2,703.62;7,938.17;756.93;1,580.63
Dec 18, 2025 7:00 PM;Dec 18, 2025 8:00 PM;4,613.09;1,199.19;7,247.64;35,424.51;0.00;94.24;-;4,775.43;2,595.41;7,782.22;370.30;1,582.38
Dec 18, 2025 8:00 PM;Dec 18, 2025 9:00 PM;4,490.60;1,189.57;6,654.96;37,368.55;0.00;94.24;-;4,193.95;2,308.98;7,033.01;95.31;1,541.57
Dec 18, 2025 9:00 PM;Dec 18, 2025 10:00 PM;4,414.29;1,218.81;6,607.73;37,585.70;0.00;94.24;-;3,735.54;2,344.95;5,662.38;107.19;1,532.82
Dec 18, 2025 10:00 PM;Dec 18, 2025 11:00 PM;4,330.77;1,200.02;5,865.07;35,265.29;0.00;94.24;-;3,852.92;2,784.72;5,737.67;110.02;1,518.78
Dec 18, 2025 11:00 PM;Dec 19, 2025 12:00 AM;4,240.04;1,216.84;6,142.02;35,057.00;0.00;94.24;-;3,532.08;2,789.67;4,629.52;107.15;1,527.09
Dec 19, 2025 12:00 AM;Dec 19, 2025 1:00 AM;4,168.22;1,232.61;5,569.06;35,055.27;0.00;94.24;-;3,463.76;2,681.47;4,403.52;66.91;1,772.13
Dec 19, 2025 1:00 AM;Dec 19, 2025 2:00 AM;4,143.50;1,213.27;6,078.53;35,246.19;0.00;94.46;-;3,490.93;2,376.14;4,040.59;70.52;1,770.97
Dec 19, 2025 2:00 AM;Dec 19, 2025 3:00 AM;4,127.51;1,306.11;6,118.94;34,745.05;0.00;94.46;-;3,464.70;2,177.77;4,112.06;7.34;1,749.90
Dec 19, 2025 3:00 AM;Dec 19, 2025 4:00 AM;4,122.13;1,323.54;6,214.49;33,725.42;0.00;94.46;-;3,460.42;2,119.88;4,324.42;22.03;1,789.57
Dec 19, 2025 4:00 AM;Dec 19, 2025 5:00 AM;4,135.09;1,317.00;6,083.95;32,973.68;0.00;94.46;-;3,502.26;2,414.80;4,734.44;16.78;1,789.45
Dec 19, 2025 5:00 AM;Dec 19, 2025 6:00 AM;4,198.07;1,365.17;5,842.18;32,203.27;0.00;94.46;-;3,965.50;2,515.79;4,889.04;4.00;1,809.28
Dec 19, 2025 6:00 AM;Dec 19, 2025 7:00 AM;4,302.08;1,317.10;5,388.28;31,821.04;0.00;94.46;-;4,194.52;2,409.85;6,019.95;43.48;1,858.29
Dec 19, 2025 7:00 AM;Dec 19, 2025 8:00 AM;4,464.69;1,339.42;5,711.84;29,880.35;0.47;94.46;-;4,935.81;2,776.10;8,103.67;349.33;1,910.60
Dec 19, 2025 8:00 AM;Dec 19, 2025 9:00 AM;4,579.95;1,324.42;5,997.08;28,316.12;732.46;94.46;-;6,028.76;3,428.41;8,675.87;415.40;1,949.61
Dec 19, 2025 9:00 AM;Dec 19, 2025 10:00 AM;4,573.51;1,319.98;5,389.16;26,767.17;3,514.04;94.46;-;6,344.60;3,533.11;8,424.85;458.23;1,942.31
Dec 19, 2025 10:00 AM;Dec 19, 2025 11:00 AM;4,498.37;1,263.29;4,790.13;24,772.37;5,862.07;95.36;-;6,309.05;2,887.56;8,414.09;949.66;1,928.27
Dec 19, 2025 11:00 AM;Dec 19, 2025 12:00 PM;4,433.22;1,183.96;4,618.53;22,502.87;7,006.82;98.06;-;6,373.73;2,468.55;8,460.94;506.63;1,947.97
Dec 19, 2025 12:00 PM;Dec 19, 2025 1:00 PM;4,359.46;1,169.62;4,531.21;21,066.58;6,497.31;98.06;-;6,597.95;2,188.08;8,265.20;339.17;1,983.31
Dec 19, 2025 1:00 PM;Dec 19, 2025 2:00 PM;4,353.19;1,114.82;4,204.32;18,883.02;4,899.28;98.82;-;6,538.90;2,444.12;9,140.91;223.65;1,991.03
Dec 19, 2025 2:00 PM;Dec 19, 2025 3:00 PM;4,390.96;1,110.95;5,002.52;17,098.79;2,778.62;101.11;-;6,690.74;2,874.45;9,983.00;291.95;2,024.00
Dec 19, 2025 3:00 PM;Dec 19, 2025 4:00 PM;4,461.68;1,118.19;5,502.81;16,106.63;704.32;101.11;-;6,821.51;3,117.38;10,666.59;920.84;2,023.62
Dec 19, 2025 4:00 PM;Dec 19, 2025 5:00 PM;4,600.70;1,110.50;5,810.49;15,365.24;15.51;101.11;-;7,167.73;3,043.31;11,277.21;2,371.51;2,010.26
Dec 19, 2025 5:00 PM;Dec 19, 2025 6:00 PM;4,702.68;1,122.56;5,936.23;15,330.38;0.00;101.11;-;7,173.60;2,812.41;11,550.21;3,298.81;2,013.28
Dec 19, 2025 6:00 PM;Dec 19, 2025 7:00 PM;4,738.34;1,126.41;5,984.74;15,468.13;0.00;101.11;-;7,250.73;2,761.57;11,831.36;1,882.22;2,028.10
Dec 19, 2025 7:00 PM;Dec 19, 2025 8:00 PM;4,693.93;1,107.57;6,166.04;15,277.72;0.00;101.11;-;7,294.76;2,489.95;11,796.37;632.26;2,024.49
Dec 19, 2025 8:00 PM;Dec 19, 2025 9:00 PM;4,544.86;1,079.18;6,044.93;14,488.79;0.00;101.11;-;6,968.28;2,247.94;11,718.52;150.36;2,018.09
Dec 19, 2025 9:00 PM;Dec 19, 2025 10:00 PM;4,403.50;1,064.22;5,904.06;13,428.21;0.00;101.11;-;6,713.56;2,312.16;11,420.09;27.30;1,989.35
Dec 19, 2025 10:00 PM;Dec 19, 2025 11:00 PM;4,317.02;1,073.40;5,580.82;11,702.61;0.00;101.11;-;6,395.79;2,288.56;10,992.25;3.77;1,962.53
Dec 19, 2025 11:00 PM;Dec 20, 2025 12:00 AM;4,249.38;1,073.54;5,230.29;10,525.31;0.00;101.11;-;6,245.53;2,236.14;10,197.72;3.80;1,956.56
Dec 20, 2025 12:00 AM;Dec 20, 2025 1:00 AM;4,187.20;1,066.28;4,054.53;9,332.93;0.00;97.18;-;6,564.55;2,104.81;10,462.68;177.69;1,944.85
Dec 20, 2025 1:00 AM;Dec 20, 2025 2:00 AM;4,165.26;1,065.67;3,740.59;8,484.47;0.00;101.95;-;6,414.50;1,996.57;9,893.31;16.24;1,929.87
Dec 20, 2025 2:00 AM;Dec 20, 2025 3:00 AM;4,145.58;1,077.46;3,462.75;7,543.04;0.00;101.95;-;6,272.57;1,964.69;9,631.53;3.06;1,999.88
Dec 20, 2025 3:00 AM;Dec 20, 2025 4:00 AM;4,139.07;1,098.26;3,231.58;6,818.99;0.00;101.95;-;6,259.20;1,965.88;9,550.10;1.71;1,952.26
Dec 20, 2025 4:00 AM;Dec 20, 2025 5:00 AM;4,150.87;1,093.17;3,037.84;5,853.27;0.00;101.95;-;6,287.07;2,018.02;9,872.32;29.04;1,930.81
Dec 20, 2025 5:00 AM;Dec 20, 2025 6:00 AM;4,207.51;1,100.07;2,636.51;4,886.39;0.00;101.95;-;6,473.59;2,305.78;10,903.84;102.97;1,931.48
Dec 20, 2025 6:00 AM;Dec 20, 2025 7:00 AM;4,329.90;1,061.77;2,271.56;3,926.75;0.00;101.95;-;6,674.72;2,738.88;12,869.10;277.37;1,943.08
Dec 20, 2025 7:00 AM;Dec 20, 2025 8:00 AM;4,516.55;1,124.32;1,917.03;3,317.26;0.93;102.45;-;7,134.22;3,326.45;14,504.60;740.79;1,929.70
Dec 20, 2025 8:00 AM;Dec 20, 2025 9:00 AM;4,601.16;1,078.70;1,858.77;3,239.00;637.87;102.95;-;7,317.73;3,809.73;15,192.66;805.26;1,928.55
Dec 20, 2025 9:00 AM;Dec 20, 2025 10:00 AM;4,588.73;1,103.18;1,566.16;2,964.98;3,830.00;102.95;-;7,429.98;3,765.52;15,238.33;1,399.97;1,930.69
Dec 20, 2025 10:00 AM;Dec 20, 2025 11:00 AM;4,527.70;1,088.21;1,213.50;2,801.63;7,604.42;102.95;-;7,446.94;3,756.59;15,260.05;679.16;1,955.07
Dec 20, 2025 11:00 AM;Dec 20, 2025 12:00 PM;4,461.09;1,057.74;1,029.58;2,405.49;9,993.85;102.95;-;7,478.11;3,504.71;15,183.19;342.28;1,959.02
Dec 20, 2025 12:00 PM;Dec 20, 2025 1:00 PM;4,379.48;1,049.09;834.52;2,092.68;10,481.13;102.95;-;7,450.09;3,561.28;15,318.90;285.59;1,995.71
Dec 20, 2025 1:00 PM;Dec 20, 2025 2:00 PM;4,359.92;1,030.52;545.25;1,811.90;8,886.77;102.95;-;7,445.11;3,607.08;15,307.54;376.41;2,010.00
Dec 20, 2025 2:00 PM;Dec 20, 2025 3:00 PM;4,401.38;1,013.60;370.86;2,024.15;5,497.08;102.95;-;7,475.66;4,023.42;15,486.32;1,790.84;2,027.85
Dec 20, 2025 3:00 PM;Dec 20, 2025 4:00 PM;4,473.68;1,042.94;296.85;2,811.71;1,688.99;102.95;-;7,484.10;4,084.55;15,681.96;3,899.54;2,040.75
Dec 20, 2025 4:00 PM;Dec 20, 2025 5:00 PM;4,599.78;1,065.60;214.56;3,975.19;51.16;102.95;-;7,471.34;4,085.48;15,725.22;5,169.57;2,033.70
Dec 20, 2025 5:00 PM;Dec 20, 2025 6:00 PM;4,698.04;1,093.36;202.50;5,296.57;0.00;102.95;-;7,444.29;4,077.85;15,737.90;5,753.43;2,041.93
Dec 20, 2025 6:00 PM;Dec 20, 2025 7:00 PM;4,703.47;1,107.46;405.55;6,375.96;0.00;102.95;-;7,432.61;3,876.59;15,637.16;5,258.37;2,046.32
Dec 20, 2025 7:00 PM;Dec 20, 2025 8:00 PM;4,636.76;1,057.95;689.42;7,513.21;0.00;102.95;-;7,447.61;3,882.03;15,578.99;3,927.77;2,031.25
Dec 20, 2025 8:00 PM;Dec 20, 2025 9:00 PM;4,497.43;1,040.93;1,258.24;8,333.58;0.00;102.95;-;7,456.41;3,816.09;14,928.41;1,617.81;2,026.61
Dec 20, 2025 9:00 PM;Dec 20, 2025 10:00 PM;4,390.76;1,034.25;1,773.22;8,595.89;0.00;102.95;-;7,195.10;3,748.44;14,689.29;685.47;2,019.52
Dec 20, 2025 10:00 PM;Dec 20, 2025 11:00 PM;4,310.62;1,028.61;2,188.14;8,933.22;0.00;102.95;-;6,932.15;3,631.14;14,362.98;591.26;2,003.75
Dec 20, 2025 11:00 PM;Dec 21, 2025 12:00 AM;4,236.63;1,021.07;2,907.52;8,995.51;0.00;102.95;-;6,770.27;3,017.41;11,999.17;199.87;2,008.56
Dec 21, 2025 12:00 AM;Dec 21, 2025 1:00 AM;4,165.34;1,026.70;3,362.10;8,988.30;0.00;102.01;-;6,686.98;2,446.59;10,455.16;107.80;2,068.17
Dec 21, 2025 1:00 AM;Dec 21, 2025 2:00 AM;4,113.97;1,015.36;3,608.28;8,905.76;0.00;102.01;-;6,447.49;1,905.06;10,075.22;115.10;2,034.96
Dec 21, 2025 2:00 AM;Dec 21, 2025 3:00 AM;4,100.85;994.68;3,818.63;9,020.81;0.00;102.01;-;6,333.56;1,764.57;9,685.66;115.61;1,976.13
Dec 21, 2025 3:00 AM;Dec 21, 2025 4:00 AM;4,092.75;998.17;4,026.94;9,064.20;0.00;102.01;-;6,300.59;1,744.91;9,222.05;115.09;1,946.56
Dec 21, 2025 4:00 AM;Dec 21, 2025 5:00 AM;4,122.75;988.99;4,077.81;9,270.24;0.00;102.01;-;6,213.07;1,912.45;9,161.63;118.41;1,938.78
Dec 21, 2025 5:00 AM;Dec 21, 2025 6:00 AM;4,185.26;980.51;4,146.37;9,491.80;0.00;102.01;-;6,211.07;1,988.19;9,171.58;65.62;1,959.69
Dec 21, 2025 6:00 AM;Dec 21, 2025 7:00 AM;4,289.61;990.32;3,881.16;9,849.48;0.00;102.01;-;6,009.45;2,024.82;9,446.09;184.31;1,977.38
Dec 21, 2025 7:00 AM;Dec 21, 2025 8:00 AM;4,448.14;979.65;3,577.78;10,140.07;0.24;102.01;-;6,196.21;2,105.45;10,059.68;119.75;1,987.79
Dec 21, 2025 8:00 AM;Dec 21, 2025 9:00 AM;4,571.10;971.62;3,195.08;10,931.85;588.36;102.01;-;6,384.96;2,227.97;10,696.61;528.36;2,005.70
Dec 21, 2025 9:00 AM;Dec 21, 2025 10:00 AM;4,584.68;994.96;3,093.79;11,627.94;3,862.55;102.01;-;6,419.22;2,361.15;10,718.70;300.63;2,014.69
Dec 21, 2025 10:00 AM;Dec 21, 2025 11:00 AM;4,539.06;1,000.80;3,086.40;11,636.64;7,990.13;102.01;-;5,950.55;2,248.96;10,323.26;131.56;2,011.59
Dec 21, 2025 11:00 AM;Dec 21, 2025 12:00 PM;4,478.42;1,000.80;2,905.64;10,964.91;11,430.38;102.01;-;5,476.88;2,107.30;9,887.97;54.84;2,008.06
Dec 21, 2025 12:00 PM;Dec 21, 2025 1:00 PM;4,419.15;1,018.69;3,111.29;10,157.01;12,908.88;102.01;-;5,681.96;2,087.16;9,819.42;380.75;1,970.21
Dec 21, 2025 1:00 PM;Dec 21, 2025 2:00 PM;4,393.57;1,008.32;3,654.19;10,523.29;11,590.31;102.01;-;5,765.08;2,056.44;9,756.84;209.01;1,958.63
Dec 21, 2025 2:00 PM;Dec 21, 2025 3:00 PM;4,403.75;1,050.84;3,941.41;11,703.91;7,596.83;102.01;-;6,120.12;2,114.08;9,971.04;202.58;1,975.64
Dec 21, 2025 3:00 PM;Dec 21, 2025 4:00 PM;4,470.13;1,028.26;3,663.25;14,302.13;2,482.87;102.01;-;6,265.77;2,301.15;10,214.15;294.75;1,958.52
Dec 21, 2025 4:00 PM;Dec 21, 2025 5:00 PM;4,592.99;1,041.97;3,745.12;17,937.18;87.60;102.01;-;6,549.69;2,403.38;10,687.41;408.76;1,974.22
Dec 21, 2025 5:00 PM;Dec 21, 2025 6:00 PM;4,668.42;1,035.37;3,959.72;20,793.92;0.01;102.01;-;6,476.71;2,535.05;10,780.05;337.84;1,989.72
Dec 21, 2025 6:00 PM;Dec 21, 2025 7:00 PM;4,666.90;1,050.80;4,919.81;22,590.38;0.01;102.01;-;6,301.31;2,455.54;10,184.39;175.05;2,000.06
Dec 21, 2025 7:00 PM;Dec 21, 2025 8:00 PM;4,596.00;1,017.18;5,385.05;24,144.59;0.00;102.01;-;5,590.66;2,116.55;8,524.27;64.44;1,977.47
Dec 21, 2025 8:00 PM;Dec 21, 2025 9:00 PM;4,452.99;995.56;5,546.13;25,301.84;0.00;102.01;-;4,604.49;1,994.11;7,699.40;15.26;1,973.80
Dec 21, 2025 9:00 PM;Dec 21, 2025 10:00 PM;4,371.61;975.24;5,657.27;25,634.76;0.00;102.01;-;3,797.42;1,737.09;7,418.62;15.48;1,982.73
Dec 21, 2025 10:00 PM;Dec 21, 2025 11:00 PM;4,302.23;970.06;5,676.55;25,086.12;0.00;102.01;-;3,535.95;1,665.33;7,261.70;189.26;1,970.86
Dec 21, 2025 11:00 PM;Dec 22, 2025 12:00 AM;4,253.60;935.41;5,536.40;24,687.96;0.00;102.01;-;3,530.90;1,845.16;6,835.37;58.39;1,952.92
Dec 22, 2025 12:00 AM;Dec 22, 2025 1:00 AM;4,203.81;921.27;6,037.92;24,051.71;0.00;101.64;-;3,275.18;1,876.24;6,885.99;3.78;1,965.88
Dec 22, 2025 1:00 AM;Dec 22, 2025 2:00 AM;4,168.75;916.88;6,290.37;23,542.57;0.00;102.56;-;3,284.17;1,843.36;6,885.37;1.06;1,961.13
Dec 22, 2025 2:00 AM;Dec 22, 2025 3:00 AM;4,157.29;913.50;6,288.15;23,087.22;0.00;103.50;-;3,294.89;1,946.70;6,898.76;0.10;1,940.98
Dec 22, 2025 3:00 AM;Dec 22, 2025 4:00 AM;4,142.24;911.37;6,435.97;23,064.18;0.00;98.10;-;3,320.96;2,089.65;6,872.62;0.52;1,933.53
Dec 22, 2025 4:00 AM;Dec 22, 2025 5:00 AM;4,158.82;915.50;6,509.79;23,147.72;0.00;98.10;-;3,439.43;2,255.44;6,898.32;0.28;1,905.87
Dec 22, 2025 5:00 AM;Dec 22, 2025 6:00 AM;4,201.99;916.52;6,710.18;22,860.91;0.00;98.10;-;3,506.01;2,393.89;7,240.51;0.56;1,910.06
Dec 22, 2025 6:00 AM;Dec 22, 2025 7:00 AM;4,266.04;945.15;6,792.03;22,401.80;0.00;102.17;-;4,143.32;2,498.35;7,782.20;25.22;1,916.98
Dec 22, 2025 7:00 AM;Dec 22, 2025 8:00 AM;4,397.88;1,023.66;6,854.50;21,989.64;0.33;102.17;-;5,878.11;2,475.98;8,632.11;71.98;1,911.10
Dec 22, 2025 8:00 AM;Dec 22, 2025 9:00 AM;4,521.98;1,100.11;6,739.56;22,110.78;240.70;102.17;-;6,771.49;2,505.28;9,081.70;443.25;1,909.95
Dec 22, 2025 9:00 AM;Dec 22, 2025 10:00 AM;4,591.04;1,172.28;6,946.77;21,161.27;1,800.63;102.17;-;7,026.66;2,360.33;8,920.34;1,393.18;1,907.27
Dec 22, 2025 10:00 AM;Dec 22, 2025 11:00 AM;4,552.31;1,071.46;6,931.23;19,858.14;3,641.47;99.65;-;7,246.25;2,446.15;8,504.70;1,372.87;1,897.00
Dec 22, 2025 11:00 AM;Dec 22, 2025 12:00 PM;4,496.86;1,076.10;7,020.65;18,974.89;4,789.43;98.53;-;7,458.32;2,425.58;8,269.48;1,065.80;1,908.99
Dec 22, 2025 12:00 PM;Dec 22, 2025 1:00 PM;4,424.18;1,123.70;7,101.09;18,140.96;4,969.61;102.71;-;7,610.14;2,452.18;8,318.36;1,657.80;1,938.55
Dec 22, 2025 1:00 PM;Dec 22, 2025 2:00 PM;4,397.06;1,030.04;7,213.41;18,206.18;4,250.32;102.71;-;7,725.83;2,436.46;8,327.20;1,738.62;1,926.28
Dec 22, 2025 2:00 PM;Dec 22, 2025 3:00 PM;4,427.23;961.71;6,973.66;18,768.63;2,686.09;100.07;-;7,818.15;2,346.11;8,782.54;2,380.75;1,928.40
Dec 22, 2025 3:00 PM;Dec 22, 2025 4:00 PM;4,465.08;999.38;6,819.15;19,328.42;907.27;97.43;-;7,592.69;2,367.47;9,305.72;3,112.04;1,920.72
Dec 22, 2025 4:00 PM;Dec 22, 2025 5:00 PM;4,584.07;1,049.59;6,715.64;19,869.51;31.70;97.43;-;7,778.59;2,430.16;9,426.63;4,154.88;1,921.39
Dec 22, 2025 5:00 PM;Dec 22, 2025 6:00 PM;4,657.23;1,096.95;6,501.29;20,356.69;0.03;97.43;-;7,869.16;2,554.99;9,499.81;5,156.31;1,929.32
Dec 22, 2025 6:00 PM;Dec 22, 2025 7:00 PM;4,643.83;1,059.29;6,273.96;20,468.11;0.02;96.73;-;8,315.63;2,770.67;9,183.52;4,025.84;1,920.43
Dec 22, 2025 7:00 PM;Dec 22, 2025 8:00 PM;4,580.15;1,046.42;6,357.25;20,109.14;0.02;94.63;-;8,088.71;2,775.62;9,109.38;2,786.71;1,906.10
Dec 22, 2025 8:00 PM;Dec 22, 2025 9:00 PM;4,482.08;1,005.34;6,279.13;19,780.19;0.01;94.63;-;7,761.75;2,660.21;8,823.14;1,170.06;1,916.95
Dec 22, 2025 9:00 PM;Dec 22, 2025 10:00 PM;4,387.54;954.24;6,341.38;19,830.70;0.01;94.63;-;7,575.75;2,588.23;8,586.93;550.33;1,975.58
Dec 22, 2025 10:00 PM;Dec 22, 2025 11:00 PM;4,304.01;1,006.14;6,454.74;19,467.87;0.00;94.63;-;7,322.05;2,349.13;8,260.58;373.71;1,986.72
Dec 22, 2025 11:00 PM;Dec 23, 2025 12:00 AM;4,222.66;979.20;6,510.91;20,023.56;0.00;97.39;-;6,278.57;1,908.52;7,788.29;209.57;2,004.94
Dec 23, 2025 12:00 AM;Dec 23, 2025 1:00 AM;4,166.29;993.48;6,541.82;20,852.02;0.00;101.93;-;4,739.66;1,696.56;7,533.79;3.66;2,052.54
Dec 23, 2025 1:00 AM;Dec 23, 2025 2:00 AM;4,133.28;964.36;6,908.74;22,573.50;0.00;101.93;-;4,264.17;1,759.48;7,146.61;72.42;1,997.78
Dec 23, 2025 2:00 AM;Dec 23, 2025 3:00 AM;4,116.20;985.54;6,832.27;23,396.76;0.00;101.93;-;4,248.49;1,693.74;6,931.69;64.00;1,979.72
Dec 23, 2025 3:00 AM;Dec 23, 2025 4:00 AM;4,118.72;1,007.98;6,665.36;23,971.52;0.00;101.93;-;4,250.64;1,631.97;6,784.32;4.39;1,936.48
Dec 23, 2025 4:00 AM;Dec 23, 2025 5:00 AM;4,133.69;1,087.91;6,580.05;24,955.25;0.00;101.93;-;4,291.57;1,743.43;6,710.74;1.46;1,933.82
Dec 23, 2025 5:00 AM;Dec 23, 2025 6:00 AM;4,173.69;1,029.61;6,769.43;25,590.00;0.00;101.93;-;4,526.19;1,703.91;7,144.87;1.76;1,967.36
Dec 23, 2025 6:00 AM;Dec 23, 2025 7:00 AM;4,230.19;973.94;6,874.73;27,193.98;0.00;100.99;-;5,259.19;1,754.21;7,458.56;1.72;1,954.45
Dec 23, 2025 7:00 AM;Dec 23, 2025 8:00 AM;4,324.70;1,152.59;6,387.70;27,863.36;0.20;98.16;-;6,040.93;1,996.07;7,834.33;308.68;1,917.45
Dec 23, 2025 8:00 AM;Dec 23, 2025 9:00 AM;4,435.81;1,135.66;6,547.74;28,361.13;91.48;98.16;-;6,549.49;2,186.12;8,077.90;818.32;1,939.41
Dec 23, 2025 9:00 AM;Dec 23, 2025 10:00 AM;4,496.45;1,276.22;6,414.29;27,631.94;912.54;98.16;-;6,659.91;2,220.62;8,285.64;2,619.50;1,907.14
Dec 23, 2025 10:00 AM;Dec 23, 2025 11:00 AM;4,444.27;1,138.55;6,440.95;27,013.35;2,279.40;89.75;-;7,165.16;2,232.31;8,315.29;2,574.83;1,885.43
Dec 23, 2025 11:00 AM;Dec 23, 2025 12:00 PM;4,386.51;1,074.39;6,627.15;26,750.22;3,403.43;93.67;-;7,275.74;2,601.41;8,271.23;2,339.17;1,907.05
Dec 23, 2025 12:00 PM;Dec 23, 2025 1:00 PM;4,324.20;1,019.52;7,012.84;27,046.14;3,702.02;94.78;-;6,932.30;2,896.66;8,331.91;1,618.43;1,924.39
Dec 23, 2025 1:00 PM;Dec 23, 2025 2:00 PM;4,313.78;1,000.03;7,380.78;27,449.12;3,212.37;94.78;-;6,240.85;2,710.35;8,158.29;525.19;1,913.61
Dec 23, 2025 2:00 PM;Dec 23, 2025 3:00 PM;4,323.36;1,005.99;7,560.39;28,093.00;1,843.89;94.78;-;6,310.58;2,536.62;8,191.12;753.81;1,941.55
Dec 23, 2025 3:00 PM;Dec 23, 2025 4:00 PM;4,372.19;994.86;7,640.73;29,089.32;392.01;94.78;-;5,947.04;2,566.91;8,254.80;516.48;1,919.73
Dec 23, 2025 4:00 PM;Dec 23, 2025 5:00 PM;4,531.52;1,020.06;7,653.24;30,138.84;8.74;94.78;-;5,363.60;2,545.03;8,279.01;343.89;1,930.25
Dec 23, 2025 5:00 PM;Dec 23, 2025 6:00 PM;4,607.35;1,014.55;7,927.49;31,168.81;0.00;94.78;-;5,728.24;2,557.54;8,267.53;1,094.41;1,938.97
Dec 23, 2025 6:00 PM;Dec 23, 2025 7:00 PM;4,612.18;992.45;7,941.53;31,020.55;0.00;94.78;-;5,633.07;2,562.46;8,226.89;791.90;1,913.72
Dec 23, 2025 7:00 PM;Dec 23, 2025 8:00 PM;4,579.33;1,006.44;7,932.87;30,872.15;0.00;94.78;-;5,393.19;2,446.02;8,149.39;229.75;1,912.31
Dec 23, 2025 8:00 PM;Dec 23, 2025 9:00 PM;4,455.87;994.47;7,861.13;30,560.69;0.00;94.78;-;4,464.97;1,981.09;7,762.06;111.71;1,902.97
Dec 23, 2025 9:00 PM;Dec 23, 2025 10:00 PM;4,384.50;974.39;7,802.96;30,524.21;0.00;94.78;-;4,235.20;1,829.25;7,295.74;90.00;1,866.37
Dec 23, 2025 10:00 PM;Dec 23, 2025 11:00 PM;4,314.12;955.48;7,624.01;29,568.98;0.00;94.78;-;3,973.53;1,799.83;7,135.21;33.36;1,854.73
Dec 23, 2025 11:00 PM;Dec 24, 2025 12:00 AM;4,232.15;946.52;7,300.04;29,664.69;0.00;94.24;-;3,706.72;1,701.40;6,703.16;11.73;1,909.48
Dec 24, 2025 12:00 AM;Dec 24, 2025 1:00 AM;4,164.48;930.55;6,490.73;29,496.61;0.00;97.63;-;3,060.44;1,617.77;6,224.80;23.37;1,942.24
Dec 24, 2025 1:00 AM;Dec 24, 2025 2:00 AM;4,135.53;927.23;6,200.61;28,932.06;0.00;94.24;-;2,661.31;1,558.53;5,754.71;7.36;1,884.74
Dec 24, 2025 2:00 AM;Dec 24, 2025 3:00 AM;4,120.60;916.16;5,816.96;28,995.75;0.00;94.24;-;2,646.08;1,562.56;5,610.24;0.24;1,844.98
Dec 24, 2025 3:00 AM;Dec 24, 2025 4:00 AM;4,101.83;921.92;5,750.02;28,541.89;0.00;94.24;-;2,643.38;1,573.72;5,605.21;4.35;1,785.20
